Index,original_title,production_budget,worldwide_gross,imbd_id,budget,revenue,genres,producers,director,starring
1452,The Interview,44000000,12342632,tt2788710,44000000,12342632,Action,Seth Rogen,Evan Goldberg,James Weaver
1455,The Heat,43000000,229727774,tt2404463,43000000,158674180,Action,Peter Chernin,Jenno Topping,Paul Feig
1456,Finding Forrester,43000000,80013623,tt0181536,43000000,80049764,Drama,Sean Connery,Laurence Mark,Gus Van Sant
1457,28 Days,43000000,62063972,tt0191754,43000000,62200000,Comedy,Jenno Topping,Betty Thomas,Sandra Bullock
1459,The Sweetest Thing,43000000,63078756,tt0253867,43000000,68696770,Romance,Cathy Konrad,Roger Kumble,Cameron Diaz
1463,A Monster Calls,43000000,46414530,tt3416532,43000000,46652768,Drama,Belén Atienza,Mitch Horwits,Jonathan King
1464,The Mechanic,42500000,76347393,tt0472399,40000000,51070807,Action,Irwin Winkler,Robert Chartoff,David Winkler
1465,The Firm,42000000,270340892,tt0106918,42000000,270248367,Drama,John Davis,Sydney Pollack,Scott Rudin
1466,21 Jump Street,42000000,202812429,tt1232829,42000000,201585328,Action,Neal H. Moritz,Stephen J. Cannell,Phil Lord
1467,Notting Hill,42000000,363718196,tt0125439,42000000,363889678,Romance,Duncan Kenworthy,Roger Michell,Julia Roberts
1468,Little Women,42000000,218895434,tt0110367,18000000,50100000,Drama,Denise Di Novi,Gillian Armstrong,Winona Ryder
1470,Along Came Polly,42000000,173044410,tt0343135,42000000,171963386,Comedy,Danny DeVito,Michael Shamberg,Stacey Sher
1471,Boomerang,42000000,131052444,tt0103859,40000000,70100000,Comedy,Brian Grazer,Warrington Hudlin,Reginald Hudlin
1474,Snatched,42000000,57852177,tt2334871,42000000,60845711,Action,Peter Chernin,Jenno Topping,Paul Feig
1475,Here Comes the Boom,42000000,73239258,tt1648179,42000000,73100172,Comedy,Todd Garner,Kevin James,Frank Coraci
1476,High Crimes,42000000,63781100,tt0257756,42000000,63781810,Drama,Jesse Beaton,Arnon Milchan,Janet Yang
1477,The Mirror Has Two Faces,42000000,41267469,tt0117057,42000000,91610201,Comedy,Barbra Streisand,Arnon Milchan,Barbra Streisand
1478,Red Riding Hood,42000000,91678442,tt1486185,42000000,89162162,Fantasy,Leonardo DiCaprio,Jennifer Davisson Killoran,Julie Yorn
1479,The Mothman Prophecies,42000000,56438555,tt0265349,32000000,55157539,Drama,Gary W. Goldstein,Gary Lucchesi,Tom Rosenberg
1482,One for the Money,42000000,36197221,tt1598828,40000000,36893721,Action,Sidney Kimmel,Wendy Finerman,Tom Rosenberg
1483,15 Minutes,42000000,56331864,tt0179626,60000000,56359980,Action,Keith Addis,David Blocker,John Herzfeld
1484,Lord of War,42000000,60437727,tt0399295,42000000,24127895,Crime,Nicolas Cage,Norm Golightly,Andy Grosch
1485,Super Mario Bros.,42000000,20844907,tt0108255,48000000,20915465,Adventure,Jake Eberts,Roland Joffé,Rocky Morton
1487,Man on a Ledge,42000000,49621440,tt1568338,42000000,46221189,Action,Lorenzo di Bonaventura,Mark Vahradian,David Ready
1489,McHales Navy,42000000,4408420,tt0119640,42000000,4529843,Action,Bill Sheinberg,Jon Sheinberg,Sid Sheinberg
1493,8 Mile,41000000,245768384,tt0298203,41000000,215000000,Drama,Curtis Hanson,Brian Grazer,Jimmy Iovine
1496,The Medallion,41000000,22108977,tt0288045,41000000,34300000,Thriller,Alfred Cheung,Gordon Chan,Jackie Chan
1497,The Big Year,41000000,7684524,tt1053810,41000000,7448385,Comedy,Karen Rosenfelt,Stuart Cornfeld,Curtis Hanson
1499,The Sixth Sense,40000000,672806292,tt0167404,40000000,672806292,Mystery,Frank Marshall,Kathleen Kennedy,Barry Mendel
1500,Wedding Crashers,40000000,283218368,tt0396269,40000000,285176741,Comedy,Peter Abrams,Robert L. Levy,Andrew Panay
1501,The Karate Kid,40000000,351774938,tt1155076,40000000,357852395,Action,Jerry Weintraub,Will Smith,Jada Pinkett Smith
1503,Fifty Shades of Grey,40000000,570794950,tt2322441,40000000,571006128,Drama,Michael De Luca,E. L. James,Dana Brunetti
1505,The Proposal,40000000,314709717,tt1041829,40000000,317375031,Comedy,David Hoberman,Todd Lieberman,Anne Fletcher
1506,American Hustle,40000000,257858943,tt1800241,40000000,251171807,Drama,Charles Roven,Richard Suckle,Megan Ellison
1507,Cheaper by the Dozen,40000000,190212113,tt0349205,40000000,190212113,Comedy,Robert Simonds,Michael Barnathan,Ben Myron
1509,Lone Survivor,40000000,149804632,tt1091191,40000000,149295601,Action,Peter Berg,Sarah Aubrey,Randall Emmett
1511,Double Jeopardy,40000000,177835231,tt0150377,70000000,177841558,Crime,Leonard Goldberg,Bruce Beresford,Tommy Lee Jones
1512,Spy Kids 3-D: Game Over,40000000,167851995,tt0338459,38000000,197011982,Action,Elizabeth Avellán,Robert Rodriguez,Robert Rodriguez
1513,A Time to Kill,40000000,152266007,tt0117913,40000000,152266007,Crime,Arnon Milchan,John Grisham,Michael Nathanson
1514,A League of Their Own,40000000,132440066,tt0104694,40000000,107458785,Comedy,Elliot Abbott,Robert Greenhut,Penny Marshall
1516,The Social Network,40000000,224922135,tt1285016,40000000,224920315,Drama,Scott Rudin,Dana Brunetti,Michael De Luca
1517,Julie & Julia,40000000,131516178,tt1135503,40000000,129540499,Romance,Nora Ephron,Laurence Mark,Eric Steel
1518,Hes Just Not That Into You,40000000,181053657,tt1001508,40000000,177259441,Comedy,Nancy Juvonen,Michael Disco,Gwenn Stroman
1520,Ride Along 2,40000000,124827316,tt2869728,40000000,124827316,Action,Will Packer,Ice Cube,Matt Alvarez
1521,Scary Movie 4,40000000,178710620,tt0362120,45000000,178262620,Comedy,Robert K. Weiss,Craig Mazin,David Zucker
1522,Get Hard,40000000,111711453,tt2561572,40000000,111811453,Comedy,Chris Henchy,Will Ferrell,Adam McKay
1523,Scream 3,40000000,161838076,tt0134084,40000000,161834276,Horror,Cathy Konrad,Kevin Williamson,Marianne Maddalena
1524,Back to the Future Part III,40000000,244087268,tt0099088,40000000,244527583,Adventure,Neil Canton,Bob Gale,Robert Zemeckis
1525,The Accountant,40000000,152962083,tt2140479,44000000,155160045,Crime,Lynette Howell Taylor,Mark Williams,Gavin OConnor
1526,Dumb and Dumber To,40000000,156553592,tt2096672,40000000,169837010,Comedy,Charles B. Wessler,Riza Aziz,Joey McFarland
1527,The Other Woman,40000000,195111193,tt2203939,40000000,196781193,Comedy,Julie Yorn,Nick Cassavetes,Cameron Diaz
1529,Eight Below,40000000,120455994,tt0397313,40000000,120455994,Adventure,Patrick Crowley,David Hoberman,Frank Marshall
1530,The Talented Mr. Ripley,40000000,128792135,tt0134119,40000000,128798265,Thriller,William Horberg,Tom Sternberg,Anthony Minghella
1532,The Last of the Mohicans,40000000,75505856,tt0104691,40000000,75505856,Action,Michael Mann,Hunt Lowry,Michael Mann
1533,Ray,40000000,124823094,tt0350258,40000000,124731534,Drama,Taylor Hackford,Stuart Benjamin,Howard Baldwin
1534,Sin City,40000000,158527918,tt0401792,40000000,158733820,Action,Elizabeth Avellán,Frank Miller,Robert Rodriguez
1535,Bridge of Spies,40000000,162498338,tt3682448,40000000,165478348,Thriller,Steven Spielberg,Marc Platt,Kristie Macosko Krieger
1536,Vantage Point,40000000,150886329,tt0443274,40000000,151161491,Drama,Neal H. Moritz,Pete Travis,Dennis Quaid
1537,"I Love You, Man",40000000,92302502,tt1155056,41000000,91636986,Comedy,Donald De Line,John Hamburg,John Hamburg
1538,Shallow Hal,40000000,70836296,tt0256380,40000000,141069860,Comedy,Peter Farrelly,Bobby Farrelly,Charles B. Wessler
1539,JFK,40000000,205400000,tt0102138,40000000,205405498,Drama,A. Kitman Ho,Oliver Stone,Oliver Stone
1540,Big Mommas House 2,40000000,137047376,tt0421729,40000000,138259062,Comedy,David T. Friendly,Michael Green,John Whitesell
1544,The Mexican,40000000,145238250,tt0236493,57000000,147845033,Action,Christopher Ball,John Baldecchi,Lawrence Bender
1545,The Final Destination,40000000,187384627,tt1144884,40000000,186167139,Horror,Craig Perry,Warren Zide,David R. Ellis
1548,Unknown,40000000,136123083,tt1401152,30000000,130786397,Action,Joel Silver,Leonard Goldberg,Andrew Rona
1549,Get Him to the Greek,40000000,92994927,tt1226229,40000000,90029656,Comedy,Judd Apatow,Joshua Blake,David Bushell
1550,Gothika,40000000,141484812,tt0348836,40000000,141591324,Horror,Joel Silver,Robert Zemeckis,Susan Levin
1551,Behind Enemy Lines,40000000,58855732,tt0159273,40000000,91753202,Action,John Davis,John Moore,Owen Wilson
1552,The Lincoln Lawyer,40000000,87145086,tt1189340,40000000,85412898,Crime,Sidney Kimmel,Tom Rosenberg,Gary Lucchesi
1553,Shall We Dance?,40000000,170125882,tt0358135,50000000,170128460,Drama,Simon Fields,Bob Weinstein,Harvey Weinstein
1554,Invincible,40000000,58501127,tt0445990,30000000,57806952,Drama,Gordon Gray,Mark Ciardi,Ericson Core
1556,Small Soldiers,40000000,71743823,tt0122718,40000000,54682547,Comedy,Michael Finnell,Colin Wilson,Steven Spielberg
1557,Spawn,40000000,87949859,tt0120177,40000000,87840042,Action,Clint Goldman,Mark A.Z. Dippé,John Leguizamo
1558,Horrible Bosses 2,40000000,105945357,tt2170439,42000000,107670357,Comedy,Brett Ratner,Jay Stern,John Morris
1559,The Count of Monte Cristo,40000000,75389090,tt0245844,35000000,75395048,Action,Gary Barber,Roger Birnbaum,Jonathan Glickman
1560,The Prestige,40000000,104407366,tt0482571,40000000,109676311,Drama,Emma Thomas,Aaron Ryder,Christopher Nolan
1561,The Lake House,40000000,114830111,tt0410297,40000000,114830111,Romance,Doug Davison,Roy Lee,Alejandro Agresti
1562,Predators,40000000,127234389,tt1424381,40000000,126248813,Action,Robert Rodriguez,John Davis,Elizabeth Avellán
1563,The Odd Life of Timothy Green,40000000,55249159,tt1462769,25000000,51854875,Fantasy,Scott Sanders,James Whitaker,Ahmet Zappa
1565,Apocalypto,40000000,121032272,tt0472043,40000000,120175290,Action,Mel Gibson,Bruce Davey,Mel Gibson
1566,Music and Lyrics,40000000,146196885,tt0758766,40000000,145896422,Comedy,Martin Shafer,Liz Glotzer,Marc Lawrence
1568,Secret Window,40000000,92110539,tt0363988,40000000,92913171,Thriller,Gavin Polone,Ezra Swerdlow,David Koepp
1569,The Skeleton Key,40000000,92256918,tt0397101,43000000,91974818,Drama,Michael Shamberg,Stacey Sher,Iain Softley
1570,Jersey Boys,40000000,65282732,tt1742044,40000000,67347013,Music,Clint Eastwood,Graham King,Robert Lorenz
1571,Made of Honor,40000000,106548738,tt0866439,40000000,84601681,Comedy,Neal H. Moritz,Paul Weiland,Patrick Dempsey
1572,The Rainmaker,40000000,45916769,tt0119978,40000000,45916769,Drama,Michael Douglas,Fred Fuchs,Steven Reuther
1573,Medicine Man,40000000,44948240,tt0104839,40000000,45000000,Adventure,Donna Dubrow,Andrew G. Vajna,Sean Connery
1574,Amistad,40000000,58250151,tt0118607,36000000,74000000,Drama,Debbie Allen,Steven Spielberg,Colin Wilson
1576,Final Destination 5,40000000,155011165,tt1622979,47000000,157887643,Horror,Craig Perry,Warren Zide,Steven Quale
1578,Fever Pitch,40000000,50071069,tt0332047,30000000,50451307,Comedy,Amanda Posey,Alan Greenspan,Gil Netter
1581,Sex Tape,40000000,126069509,tt1956620,40000000,126069509,Comedy,Todd Black,Jason Blumenthal,Steve Tisch
1582,Scream 4,40000000,95989590,tt1262416,40000000,97138686,Horror,Wes Craven,Iya Labunka,Kevin Williamson
1583,Ri¢hie Ri¢h,40000000,38087756,tt0110989,40000000,38100000,Comedy,Joel Silver,John Davis,Donald Petrie
1584,Autumn in New York,40000000,90717684,tt0174480,65000000,90700000,Drama,Gary Lucchesi,Amy Robinson,Tom Rosenberg
1585,Paul,40000000,101162106,tt1092026,40000000,97552050,Adventure,Nira Park,Tim Bevan,Eric Fellner
1586,The Guilt Trip,40000000,41294674,tt1694020,40000000,41863726,Comedy,Lorne Michaels,John Goldwyn,Evan Goldberg
1587,Colombiana,40000000,72295262,tt1657507,40000000,60965854,Action,Luc Besson,Ariel Zeitoun,Olivier Megaton
1588,8MM,40000000,96398826,tt0134273,40000000,96618699,Thriller,Gavin Polone,Judy Hofflund,Joel Schumacher
1590,Hanging Up,40000000,51867723,tt0162983,40000000,36037909,Comedy,Nora Ephron,Laurence Mark,Diane Keaton
1591,The Doors,40000000,34420595,tt0101761,38000000,34416893,Drama,Bill Graham,Sasha Harari,A. Kitman Ho
1592,Mickey Blue Eyes,40000000,53864342,tt0130121,75000000,54264342,Comedy,Elizabeth Hurley,Charles Mulvehill,Kelly Makin
1595,Arthur,40000000,47787943,tt1334512,40000000,45735397,Comedy,Larry Brezner,Kevin McCormick,Chris Bender
1596,Drillbit Taylor,40000000,49686263,tt0817538,40000000,49700000,Comedy,Judd Apatow,Susan Arnold,Donna Arkoff Roth
1599,The Shadow,40000000,31835600,tt0111143,25000000,48063435,Adventure,Martin Bregman,Willi Baer,Michael S. Bregman
1601,Morning Glory,40000000,59795070,tt1126618,40000000,58785180,Comedy,J. J. Abrams,Bryan Burk,Roger Michell
1602,Get Rich or Die Tryin,40000000,46666955,tt0430308,40000000,46442528,Drama,Jimmy Iovine,Chris Lighty,Paul Rosenberg
1604,The Art of War,40000000,40390931,tt0160009,40000000,30199105,Crime,Nicolas Clermont,Christian Duguay,Wesley Snipes
1605,Grudge Match,40000000,69817991,tt1661382,40000000,44907260,Comedy,Bill Gerber,Mark Steven Johnson,Michael Ewing
1606,Bless the Child,40000000,40435694,tt0163983,40000000,40000000,Drama,Mace Neufeld,Chuck Russell,Kim Basinger
1607,Rent,40000000,31670620,tt0294870,40000000,31670620,Drama,Jane Rosenthal,Robert De Niro,Chris Columbus
1610,The Island of Dr. Moreau,40000000,27682712,tt0116654,40000000,49627779,Fantasy,Edward R. Pressman,John Frankenheimer,Marlon Brando
1612,The Musketeer,40000000,27053815,tt0246544,40000000,27053815,Action,Moshe Diamant,Peter Hyams,Catherine Deneuve
1613,Resident Evil: The Final Chapter,40000000,314101190,tt2592614,40000000,312242626,Action,Jeremy Bolt,Paul W. S. Anderson,Robert Kulzer
1614,The Other Boleyn Girl,40000000,78269970,tt0467200,35000000,80700000,Drama,Alison Owen,Justin Chadwick,Natalie Portman
1615,The House,40000000,31192425,tt4481514,40000000,34200000,Comedy,Brendan OBrien,Andrew J. Cohen,Joe Drake
1616,Sweet November,40000000,65754228,tt0230838,40000000,65754228,Drama,Elliott Kastner,Steven Reuther,Deborah Aal
1617,The Reaping,40000000,62226214,tt0444682,40000000,62771059,Thriller,Richard Mirisch,Herb Gains,Susan Downey
1618,Season of the Witch,40000000,91126600,tt0479997,40000000,88100000,Adventure,Alex Gartner,Charles Roven,Dominic Sena
1619,Renaissance Man,40000000,24172899,tt0110971,40000000,24332324,Comedy,Sara Colleton,Elliot Abbott,Penny Marshall
1620,Quest for Camelot,40000000,38172500,tt0120800,40000000,38172500,Fantasy,Andre Clavel,Dalisa Cohen,Zahra Dowlatabadi
1622,At First Sight,40000000,22365133,tt0132512,60000000,22365133,Drama,Rob Cowan,Irwin Winkler,Irwin Winkler
1623,Mechanic: Resurrection,40000000,125729635,tt3522806,40000000,125729635,Action,John Thompson,Robert Earl,David Winkler
1624,Torque,40000000,46176322,tt0329691,40000000,46546197,Action,Brad Luff,Neal H. Moritz,Joseph Kahn
1625,Fantastic Mr. Fox,40000000,47001091,tt0432283,40000000,46471023,Adventure,Allison Abbate,Scott Rudin,Wes Anderson
1627,Showgirls,40000000,37750754,tt0114436,45000000,20350754,Drama,Alan Marshall,Charles Evans,Paul Verhoeven
1628,City Hall,40000000,20278055,tt0115907,,20300000,Drama,Harold Becker,Kenneth Lipper,Charles Mulvehill
1629,Big Miracle,40000000,25268680,tt1430615,40000000,24719215,Adventure,Steve Golin,Michael Sugar,Tim Bevan
1631,A Thousand Words,40000000,20790486,tt0763831,40000000,22044277,Drama,Alain Chabat,Stephanie Danan,Nicolas Cage
1633,Detroit,40000000,26033563,tt5390504,34000000,24100000,Thriller,Kathryn Bigelow,Mark Boal,Matthew Budman
1634,Marie Antoinette,40000000,60862471,tt0422720,40000000,60474340,Drama,Sofia Coppola,Ross Katz,Francis Ford Coppola
1636,Get Carter,40000000,19417182,tt0208988,63600000,19412993,Action,Mark Canton,Neil Canton,Elie Samaha
1637,Kiss of Death,40000000,14942422,tt0113552,40000000,14900000,Action,Susan Hoffman,Barbet Schroeder,Barbet Schroeder
1638,Keeping Up with the Joneses,40000000,28804426,tt2387499,40000000,29918745,Action,Laurie MacDonald,Walter F. Parkes,Greg Mottola
1641,Memoirs of an Invisible Man,40000000,14358033,tt0104850,40000000,14358033,Comedy,Bruce Bodner,Dan Kolsrud,John Carpenter
1642,Amelia,40000000,19756077,tt1129445,40000000,19258519,Adventure,Ted Waitt,Kevin Hyman,Lydia Dean Pilcher
1643,Cirque du Freak: The Vampires Assistant,40000000,39753957,tt0450405,40000000,28169671,Adventure,Lauren Shuler Donner,Paul Weitz,Ewan Leslie
1644,New York Minute,40000000,21156715,tt0363282,30000000,23400000,Comedy,Denise Di Novi,Ashley Olsen,Mary-Kate Olsen
1645,The Deep End of the Ocean,40000000,13508635,tt0120646,38000000,28121100,Drama,Kate Guinzburg,Steve Nicolaides,Ulu Grosbard
1646,Alfie,40000000,35195939,tt0375173,60000000,13395939,Comedy,Elaine Pope,Charles Shyer,Charles Shyer
1648,FearDotCom,40000000,13289290,tt0295254,40000000,18902015,Horror,Limor Diamant,Moshe Diamant,William Malone
1649,Soul Men,40000000,12345883,tt1111948,40000000,12300000,Comedy,David T. Friendly,Charles Castaldi,Steve Greener
1650,The Gunman,40000000,24478613,tt2515034,40000000,13644292,Action,Adrián Guerra,Sean Penn,Peter McAleese
1652,Pandorum,40000000,17033431,tt1188729,33000000,20645327,Action,Robert Kulzer,Jeremy Bolt,Paul W. S. Anderson
1653,Duplex,40000000,10070651,tt0266489,40000000,19322135,Action,Drew Barrymore,Stuart Cornfeld,Larry Doyle
1654,Paranoia,40000000,16340767,tt1413495,35000000,13785015,Drama,Alexandra Milchan,Scott Lambert,Deepak Nayar
1658,Impostor,40000000,7974607,tt0160399,40000000,8145549,Action,Gary Fleder,Marty Katz,Daniel Lupi
1659,Victor Frankenstein,40000000,31124367,tt1976009,40000000,34227298,Drama,John Davis,Paul McGuigan,James McAvoy
1662,Just Visiting,40000000,16172200,tt0189192,35000000,16200000,Comedy,Patrice Ledoux,Ricardo Mestres,Jean-Marie Gaubert
1664,Sunshine,40000000,32030610,tt0448134,50000000,32017803,Science Fiction,Andrew Macdonald,Danny Boyle,Rose Byrne
1668,Delgo,40000000,915840,tt0361500,40000000,694782,Adventure,Marc F. Adler,Marc F. Adler,Jason Maurer
1669,The Hunting Party,40000000,7729552,tt0455782,,969869,Action,Mark Johnson,Scott Kroopf,Paul Hanson
1672,The Last Shot,40000000,463730,tt0357054,8000000,464000,Action,Larry Brezner,David Hoberman,Jeff Nathanson
1688,Because I Said So,39000000,69538833,tt0490084,39000000,69485490,Comedy,Paul Brooks,Jessie Nelson,Michael Lehmann
1689,Frankenweenie,39000000,81150788,tt1142977,39000000,35287788,Animation,Tim Burton,Allison Abbate,Tim Burton
1690,Sgt. Bilko,39000000,37956589,tt0117608,39000000,37956793,Comedy,Brian Grazer,Jonathan Lynn,Steve Martin
1691,Serenity,39000000,40319440,tt0379786,39000000,38869464,Science Fiction,Barry Mendel,Joss Whedon,Nathan Fillion
1693,Against the Ropes,39000000,6429865,tt0312329,39000000,6614280,Romance,Robert W. Cort,David Madden,Charles S. Dutton
1695,The Fast and the Furious,38000000,206458372,tt0232500,38000000,207283925,Action,Neal H. Moritz,Rob Cohen,Paul Walker
1696,Sweet Home Alabama,38000000,182365114,tt0256415,30000000,180622424,Comedy,Neal H. Moritz,Andy Tennant,Reese Witherspoon
1698,Spy Kids 2: The Island of Lost Dreams,38000000,119721296,tt0287717,38000000,119723358,Action,Elizabeth Avellán,Robert Rodriguez,Robert Rodriguez
1699,Star Trek: Generations,38000000,120000000,tt0111280,38000000,120000000,Science Fiction,Rick Berman,David Carson,Patrick Stewart
1700,Captain Underpants: The First Epic Movie,38000000,126422949,tt2091256,38000000,110824373,Action,Mireille Soria,Mark Swift,David Soren
1701,Paul Blart: Mall Cop 2,38000000,107453907,tt3450650,38000000,107597242,Action,Todd Garner,Kevin James,Adam Sandler
1704,Water for Elephants,38000000,116809717,tt1067583,38000000,114156230,Drama,Gil Netter,Erwin Stoff,Andrew R. Tennenbaum
